total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1000.0,956,960,0,36,7.598955613577023,35.722827752022,7.447885722885002
1000.5938149355966,997,1000,0,58,22.092184368737474,1000.5938149355966,23.294824043049843
1001.3722508131272,941,1000,0,84,52.54639175257732,80.20187548256695,52.416116615466336
1000.0,960,986,0,66,22.696658097686374,1000.0,24.12223964080861
1000.7349816935636,938,1000,0,91,52.91120289106866,95.82419134333998,53.45173614548208
1000.6649562288655,955,991,0,45,19.05758354755784,47.16615647398635,19.037114519189146
1000.0,975,976,0,34,11.801538461538462,1000.0,12.901457639417329
1000.0,957,991,0,36,11.959938366718028,34.517788678799434,11.466628304804878
1001.0,970,970,0,26,8.352759154203197,27.532941793434475,8.235975993535492
1000.0,944,980,0,62,35.600104004160166,63.98832819736447,36.29242631146487
1000.4352407549419,935,975,0,52,28.814038763750656,1000.4352407549419,30.743417037455803
1004.7834450156848,980,1000,0,49,17.67357251136938,1004.7834450156848,19.34989000833912
1001.0,962,982,0,32,8.623262995367988,30.745356053309592,8.553682684737689
1003.3810492503416,936,1000,0,91,41.87080103359173,86.68866664267216,41.229895275268184
1001.1570914592273,931,1000,0,121,48.542487046632125,110.70494018724605,48.298184147555695
1000.8476957417134,991,1000,0,40,14.848241206030151,43.466461150612304,15.059620468619977
1000.0,976,996,0,54,29.073566717402333,58.10532709294557,29.22893617116709
1000.1514806456805,986,1000,0,68,34.448362720403026,1000.1514806456805,35.16895301458342
1000.0,951,955,0,24,8.227296587926508,22.903106370403407,8.426245655135203
1000.212096616808,947,980,0,58,23.10747663551402,60.45282008444667,22.920154231531253
1000.8789308076377,970,1000,0,59,28.028948704926357,60.40483904643986,27.622990731573164
1002.7147481253363,953,1000,0,64,29.664959016393443,73.07390092851244,30.224537138826122
1000.2050227926442,959,964,0,36,11.91519250780437,34.18446087165637,11.655564387577284
1000.695666622649,947,1000,0,77,40.85868448098664,75.81561531290856,40.708047760240824
1000.3428066694034,938,972,0,53,16.474070193818754,1000.3428066694034,18.02965085252694
1001.0,952,956,0,41,12.626114315679077,1001.0,13.762257930448525
1001.3737377579582,961,1000,0,60,30.239795918367346,61.83557674573217,29.185241262197213
1000.6551776008289,973,1000,0,55,16.959939148073023,50.33761597728551,16.563276802767746
1001.0,936,939,0,40,14.006403415154749,40.77211577040168,14.620601202674111
1000.3711319874949,995,1000,0,71,27.981945837512537,1000.3711319874949,28.310526610711154
