total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1000.2330588007744,972,972,0,8,0.7478126608337622,6.770879339938915,0.5525344811480676
1000.3719359641118,973,973,0,13,0.9217704580545548,8.851173105702287,0.6762519144937816
1000.7804875577787,998,998,0,10,0.7091273821464393,9.538549366290454,0.5013804204502054
1000.4572068522456,971,971,0,9,0.7630087583719732,6.145864006498698,0.5590775987672636
1000.2322769477655,1000,1000,0,11,0.934934934934935,8.692546172585594,0.719976268219229
1000.253166597691,968,968,0,8,0.6501291989664083,5.427166933043054,0.4784581989671275
998.8836468837233,1000,1000,0,7,0.6195,5.095191310248836,0.4682843736627175
1000.1537537185882,983,983,0,7,0.5481406011207336,5.608370593115126,0.4194945037218271
1000.0714156901631,985,985,0,6,0.44794311833417977,5.377792370112957,0.3479567568552705
1000.0634039858678,992,992,0,8,0.656912209889001,5.637495233610011,0.46481389216543845
980.4303145003729,1000,1000,0,7,0.535,4.78594004401981,0.3694151448333062
1002.6398357194197,969,969,0,7,0.48683531233866806,5.588438413654444,0.3619819339243329
972.76967837446,1000,1000,0,8,0.8095,5.458060750343634,0.6228043233971502
1000.9476255861377,980,980,0,9,0.7856049004594181,6.437838464851321,0.6222219929317342
911.9707316841418,1000,1000,0,7,0.7505,6.48770146604636,0.5471157953639142
943.500547224482,1000,1000,0,12,0.7945,6.75097072408299,0.5510812420878757
1001.3980441056094,963,963,0,7,0.4264935064935065,6.021160716985662,0.32320874744845496
1000.3864425840165,954,954,0,9,0.6404199475065617,6.640723304542007,0.47025086976417113
995.2972006506129,1000,1000,0,9,0.742,6.4771968026060875,0.5472389813542625
1000.3042248449016,977,977,0,7,0.5230532786885246,5.195445708199941,0.40642497007388706
998.4853210707532,1000,1000,0,10,0.8155,5.878619099195646,0.5927020370057158
999.0906001677124,1000,1000,0,8,0.546,6.256636136635393,0.41031592256317156
1001.0841102325998,997,997,0,10,0.6271951831409934,5.9365640120569765,0.4329416122606631
996.2480890163353,1000,1000,0,7,0.531,5.228935832161824,0.374319686821872
990.0438575271488,1000,1000,0,7,0.6505,5.170539281386844,0.4707241229514437
1000.0865908684385,992,992,0,8,0.5300353356890459,5.892689234422562,0.39280111436095144
1000.6821795437544,983,983,0,7,0.49287169042769857,4.986457944738902,0.37300819764996035
1000.2939308870632,985,985,0,9,0.7225609756097561,5.754942387741551,0.5111715316945785
993.4066158501382,1000,1000,0,7,0.5895,5.300941551417054,0.44270512342107526
963.4720131034031,1000,1000,0,15,0.823,12.532275872431171,0.6239344299229055
