total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1000.0,987,987,0,10,0.6265854895991883,6.740813300606135,0.5132010731514747
938.0,1000,1000,0,14,0.8895,938.0,1.6755751618138235
971.024405202719,1000,1000,0,10,0.7715,971.024405202719,1.5934753931955405
980.0,1000,1000,0,7,0.552,4.616621224507412,0.4455576456632599
1000.0,998,998,0,10,0.9262788365095286,6.340301942989214,0.7342653674290716
1000.0,978,978,0,9,0.7777777777777778,5.897743422520108,0.6165213137174573
980.0,1000,1000,0,8,0.6165,6.177781511019873,0.5235053886737793
1001.0,978,978,0,11,0.49156010230179026,7.0,0.44734603909323745
985.7940588674892,1000,1000,0,10,0.8285,9.767804280169912,0.6994471205598035
973.0,1000,1000,0,14,0.907,973.0,1.6950280576451833
994.1264338199207,1000,1000,0,16,1.2205,13.698957575149677,0.9696419259751602
966.0,1000,1000,0,10,1.132,10.0,0.9869980298186651
1000.0,992,992,0,13,0.828369510348309,7.0,0.6459116649265999
986.509009442949,1000,1000,0,20,1.368,986.509009442949,2.008272051989177
1002.0,1000,1000,0,11,1.112,10.235920581024061,0.8974842130191142
1000.0,958,958,0,10,0.6059498956158664,1000.0,2.5730550477207013
957.7872844304756,1000,1000,0,8,0.534,4.49079064154256,0.431042737870045
965.0,1000,1000,0,13,0.7525,10.0,0.6552012969585517
1000.2525514086801,998,998,0,11,0.6917293233082706,1000.2525514086801,2.542073941287135
1001.0,955,955,0,15,0.8821989528795812,10.0,0.6891461036295344
982.0,1000,1000,0,11,0.9445,7.750894968212776,0.7683993935438592
997.0,1000,1000,0,11,0.5965,997.0,1.4502607783350956
980.0,1000,1000,0,10,0.5925,5.0,0.4886639098407565
992.8645218955847,1000,1000,0,8,0.659,5.990845419772768,0.5380683617526649
1000.0,969,975,0,7,0.5837197320968572,4.476896082333724,0.4702462069659562
977.2483842004557,1000,1000,0,7,0.664,977.2483842004557,1.5132190554361784
1000.0,984,987,0,11,0.774390243902439,6.488859492389281,0.6183967751336027
1000.0,975,976,0,7,0.5965092402464066,1000.0,3.603345456400219
1000.0,965,967,0,12,0.6925868325557284,7.770199062506663,0.5982040003260447
954.1346721493709,1000,1000,0,20,1.0465,17.595020671154998,0.9212238495458831
