total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1000.0639159148927,982,988,0,7,0.5457317073170732,6.088858041210017,0.3709254880375637
963.6015274301373,1000,1000,0,10,0.7605,5.720949631061103,0.5236633681399456
1000.9522328624283,987,987,0,8,0.5020283975659229,5.872556411579382,0.35056163209633845
988.9429887683262,1000,1000,0,10,0.6675,5.109505725715138,0.4789384656238718
1000.2903521028326,988,989,0,9,0.5316455696202531,4.550175071096987,0.35062593512509926
966.2988099728183,1000,1000,0,8,0.4885,4.348414273876529,0.3133918471600148
1000.3602184460734,974,974,0,7,0.5559548254620124,6.054522277667857,0.4008549577484255
982.0503587433324,1000,1000,0,8,0.436,4.116148621019086,0.314342627192087
1000.0779999982756,991,993,0,8,0.4747729566094854,3.9956157293864862,0.29709145405119003
975.3250253845886,1000,1000,0,7,0.449,3.783763259163038,0.30779929916653276
1000.3723045343476,968,969,0,7,0.42790697674418604,4.592572595205411,0.27346567460014126
1000.3083100952925,956,956,0,7,0.46938775510204084,3.83988420252129,0.3072135335251865
1000.0303285351544,980,981,0,7,0.4512506380806534,4.521699576451795,0.30511935245934874
983.3891611181524,1000,1000,0,6,0.4525,3.902665211573776,0.30661969369179853
982.8523329433829,1000,1000,0,6,0.45,3.797389492038235,0.32663090183860605
939.0058289304592,1000,1000,0,9,0.5635,6.1863318282862,0.3824622009467612
1000.3505643358145,979,979,0,8,0.5582226762002043,7.008271551955858,0.4093227591682492
992.9590432810876,1000,1000,0,5,0.3815,3.178404424106475,0.2619458907123508
1000.3750705701532,995,995,0,5,0.5032679738562091,4.954420018881365,0.3722046003652025
916.8980327706041,1000,1000,0,10,0.8035,5.259548526852313,0.5499741545426876
1000.293596284111,980,980,0,6,0.5628192032686414,4.069736995003382,0.3675201341325582
997.3331795570157,1000,1000,0,10,0.747,5.832609961952244,0.5032189098256952
1000.4601282809698,969,970,0,8,0.43366029943211154,3.562418917600553,0.3005268513682542
994.4319441951627,1000,1000,0,9,0.59,4.977590992958255,0.37435674687627013
985.9411308550249,1000,1000,0,5,0.415,3.3984426939554737,0.2735058955137742
989.2995583621088,1000,1000,0,10,0.5215,5.33699672782717,0.3328151797892424
990.8589297600769,1000,1000,0,10,0.5285,5.495711023602325,0.3341415766919016
1000.0432383729242,968,971,0,8,0.6040268456375839,6.690315612226144,0.43514869389240796
983.9827672623672,1000,1000,0,6,0.396,3.713009874726822,0.28301286659969066
999.6826994376516,1000,1000,0,8,0.6045,5.019091208617198,0.403716782321112
