total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1000.7444440898463,328,328,0,2,0.04122137404580153,3.0083149929605497,0.07120464697998252
1000.6936901212842,335,335,0,1,0.03880597014925373,2.8915924331358838,0.07226557184334668
1000.0162893776326,331,331,0,2,0.04387291981845688,3.30226872408889,0.08288649407193309
1002.2029266489537,334,334,0,1,0.025487256371814093,3.7468124952970356,0.06172000850160754
1000.1629705166471,329,329,0,2,0.03343465045592705,2.7462695260493177,0.05529365343983635
1000.1244755563038,331,331,0,1,0.022658610271903322,2.4080843844858464,0.03229472594009414
1000.1741485136531,336,336,0,1,0.03427719821162444,2.2841669099519732,0.04805584104598822
1000.3417763754718,335,335,0,2,0.04626865671641791,3.060247571740547,0.06663743114794332
1002.0075663065234,329,329,0,2,0.045662100456621,3.8836710094427076,0.08808488795451631
1001.6411348702566,332,332,0,2,0.04675716440422323,4.50902796474341,0.07494851068646852
1002.0519075349565,323,323,0,2,0.03560371517027864,4.152782266936811,0.08813117122041149
1000.6790731305476,338,338,0,2,0.03698224852071006,2.9061047045850046,0.05716047869994842
1001.7252156731872,332,332,0,2,0.06033182503770739,5.502326926342789,0.14827610622829673
1000.7180354693271,345,345,0,2,0.042028985507246375,5.311456290558908,0.0842236057691737
1001.8127897619203,332,332,0,2,0.03167420814479638,5.17250971338018,0.05908059068630806
1000.4961930894572,334,334,0,2,0.04640718562874251,3.7727502708567044,0.0900932216735254
1000.1076789129892,335,336,0,2,0.04477611940298507,4.947697943332173,0.09325085015019952
1000.0883094899901,330,330,0,2,0.04242424242424243,4.104022442680645,0.06233995293887308
1000.7716033011442,337,337,0,2,0.050445103857566766,4.938913597284852,0.11947594898830617
1002.3336362068655,338,338,0,2,0.034074074074074076,4.591630431885392,0.0677681101319542
1002.4444734493972,339,339,0,2,0.03692762186115214,4.3519277486441865,0.07858169710613519
1000.6157824636871,334,335,0,2,0.05089820359281437,4.844452497965165,0.08688083849695609
1000.0804448409455,335,335,0,3,0.07174887892376682,6.920126888799956,0.1573519977487515
1000.300741753463,334,334,0,2,0.044977511244377814,5.020203584115336,0.08341080724376969
1002.190112061532,336,336,0,2,0.05067064083457526,3.3175932813143163,0.08562586241310895
1002.7197206717001,330,330,0,2,0.036418816388467376,5.111087544277183,0.08831149146242638
1001.5332643732517,333,334,0,2,0.05105105105105105,3.8065766482916388,0.10118293289935384
1002.6983283862951,336,336,0,1,0.041728763040238454,3.4067441598199366,0.07548358530851824
1001.097576097053,330,330,0,2,0.03636363636363636,3.3220828141044194,0.07993018322516122
1001.4359339857402,342,342,0,2,0.05417276720351391,5.0276490291592495,0.0941357217805238
