total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1000.0,978,979,0,14,1.6905370843989769,12.945469507776693,1.5610839621346042
1000.0,977,977,0,16,1.3089139344262295,13.132802758673165,1.1657423367985447
1000.2449093224935,969,969,0,11,1.3913267940113578,6.86885160588804,1.1766845736875438
979.0,1000,1000,0,32,4.643,979.0,4.96120956529652
1000.0,968,968,0,10,1.7414684591520166,10.0,1.5525290083022323
1000.0,948,948,0,14,1.3834388185654007,1000.0,2.4208209942100227
1000.0,984,986,0,10,1.2129065040650406,7.0,1.0698169586935498
980.0,1000,1000,0,13,2.0255,10.36106184025084,1.81597328235286
1000.0,966,980,0,17,2.6075102880658436,1000.0,3.2596170272683485
1000.0,995,995,0,16,1.8591549295774648,1000.0,3.5509928534512705
988.1541998835535,1000,1000,0,19,2.425,988.1541998835535,3.0142682013989424
1000.0,982,985,0,16,2.4676844783715013,16.100873671218096,2.2825993573766468
960.7389792376612,1000,1000,0,18,2.8475,15.846564964662292,2.4645561841207226
1000.0,997,998,0,15,2.1776216758655296,13.580548354051984,2.0023551515370204
998.0,1000,1000,0,19,2.356,998.0,3.067690933110315
950.0,1000,1000,0,15,2.928,950.0,4.2570855934933025
1000.0,969,975,0,11,1.3202883625128734,10.098949353516332,1.2289534353188076
992.0,1000,1000,0,13,2.2395,12.358915967528844,2.022002481582615
1000.5692120807228,988,989,0,19,2.806075949367089,14.951854170868472,2.4075554223365696
1000.0,986,989,0,18,2.102382159148505,1000.0,2.782803680970432
979.0,1000,1000,0,22,2.054,14.169168690119363,1.686974525381656
959.0,1000,1000,0,21,2.5675,17.829536171601944,2.3211863265618304
1000.0,996,996,0,15,2.0180904522613066,1000.0,3.8176946930872497
990.0,1000,1000,0,18,2.746,990.0,3.451497735344502
1000.0,978,978,0,21,2.7389969293756398,16.881386503751457,2.3697929365777797
1000.0,993,995,0,20,2.497985901309164,17.860900858285106,2.2063259424031516
1000.0,978,978,0,36,3.6895140664961636,1000.0,5.27897882387299
1000.0,992,992,0,13,1.6750756811301715,1000.0,3.539731312763394
1000.0,1000,1000,0,15,1.7555,1000.0,3.4647272147895336
1001.0,968,975,0,13,1.7614631633178774,13.726485467456882,1.5433750254157084
