total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
989.554009881972,1000,1000,0,25,4.271,21.832740530800606,3.7230021397978943
1000.7038799407584,942,946,0,11,1.3356309650053022,8.309378789752259,1.1928656914229525
962.2049762495168,1000,1000,0,20,2.6985,17.135894343222162,2.335281729378485
1000.0850642323069,977,985,0,12,1.4357142857142857,8.635712303021236,1.19811252576699
1000.291735278009,973,976,0,8,1.2542372881355932,7.570883758850528,1.0576950105897038
1000.4486544087496,962,962,0,11,1.2603950103950103,8.628794627494358,0.9899625005773797
936.3152372975067,1000,1000,0,33,5.1065,28.17522637289187,4.431541947855075
1000.8021559034171,983,983,0,12,1.502290076335878,8.813311451845834,1.2621542376021149
1000.3080320577849,977,986,0,14,1.5216726160122387,11.42530905639228,1.2655974894921886
1003.2125023713926,1000,1000,0,15,3.1635,11.695879015633295,2.602320847072983
960.5018995525127,1000,1000,0,18,3.0255,13.848093588744518,2.53618606780099
1002.7265665701984,959,959,0,14,1.5440792905581637,10.0630627353936,1.3017541462595033
941.9273642991403,1000,1000,0,24,3.8935,18.083038594005416,3.305713056946449
1000.2532887093437,965,965,0,15,1.7121369294605808,16.683232442098472,1.5693051715513802
999.2881539691331,1000,1000,0,12,1.599,7.828515700993705,1.329555402469706
986.3914923310138,1000,1000,0,12,2.2025,10.614101614129595,1.7959337429816669
1000.0096435978096,951,951,0,10,1.043157894736842,6.953895709849689,0.8724655860103151
1000.439808782753,988,1000,0,12,2.025176233635448,12.230921940745361,1.6475673741305918
985.6466563362771,1000,1000,0,11,1.8445,8.422417895343756,1.5783310284226513
1000.4442355054599,994,995,0,14,1.6914947156517364,9.104505734298868,1.347520555979553
1000.7019122363304,959,959,0,16,2.081419624217119,12.57021573726729,1.7962063568893496
1000.237830390636,996,996,0,10,1.2884422110552765,9.185318556480297,1.027014362060052
987.5289222484128,1000,1000,0,10,1.9295,7.68934937173222,1.613625103729872
1000.5298465535136,931,944,0,13,1.4778430325680727,8.651438377771683,1.1904961836254957
1000.1957099827252,975,977,0,9,1.495897435897436,8.241600512385617,1.188436627680462
1000.624982188125,990,997,0,15,1.5743073047858942,13.01140409331703,1.434318052673313
1000.7303058166525,990,990,0,19,2.6056622851365017,14.926832538787494,2.2896699139426695
966.3645962919787,1000,1000,0,15,1.7625,11.255241050265056,1.463626125035921
1000.2773285774698,978,981,0,11,1.454777721001533,8.930478680104727,1.2524688062160565
996.5386699247492,1000,1000,0,15,2.41,11.776644721214211,2.0757360347830263
