total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
9990.655690980726,10000,10000,0,5005,2534.75525,4981.229838426193,2525.7964160396045
9742.906364389934,10000,10000,0,4807,2432.24985,4700.472295989668,2369.621678474578
9930.019367222025,10000,10000,0,4980,2497.68805,4899.556094496607,2486.5472256107596
10000.698513994637,9889,10000,0,5051,2468.6492357200323,5044.89729682571,2515.709781768449
9792.088699976546,10000,10000,0,4897,2423.08855,4803.120440595334,2386.6604314628007
10004.235112402497,9926,10000,0,5105,2585.8825595984945,5066.058439551734,2591.5820004114485
9938.190684501129,10000,10000,0,4980,2516.86715,4971.781695051361,2503.8125228450535
10002.777959752792,9964,10000,0,5069,2551.6372789660873,5019.32199282788,2558.9397581008816
9911.944266586037,10000,10000,0,4985,2475.4832,4882.190536839799,2451.2681342736205
9922.591425403185,10000,10000,0,4950,2461.0593,4907.7878986839505,2428.780559017115
10000.683793736083,9918,10000,0,5017,2516.3786714866696,5050.262528038591,2529.157219839011
9964.672444073041,10000,10000,0,4871,2459.54665,4866.957841349998,2430.1487741224264
9809.216057399124,10000,10000,0,4945,2452.5288,4827.425822717223,2408.113535015156
9974.396178394592,10000,10000,0,4939,2548.67245,4947.409154964975,2514.6008656724957
9869.264237171306,10000,10000,0,5116,2512.35565,4957.475448333838,2493.158604431884
10000.828632900108,9991,10000,0,5057,2482.678089044522,5071.1017874115405,2492.342871372305
9967.911550477485,10000,10000,0,4845,2416.99925,4900.608456152896,2411.036672658756
10003.072516756925,9955,10000,0,5089,2539.4190638468476,5043.032121054035,2559.475356955115
9871.771115140016,10000,10000,0,4988,2501.2298,4830.123775828818,2471.250536646703
9932.852182811203,10000,10000,0,5058,2559.71245,4983.518443614802,2538.2328025277056
10002.59234817853,9971,10000,0,5014,2525.626289434151,4972.453647042425,2507.8858089766927
9942.690381654715,10000,10000,0,4905,2471.09825,4904.948805379256,2460.286711676249
10000.140344506777,9945,10000,0,4966,2473.910850381067,5006.686970932018,2459.9174550160437
10000.948244979181,9888,10000,0,5008,2529.468547292201,5137.305720184435,2559.4571464163205
10000.029192819524,9907,10000,0,5073,2558.389932683613,5048.5111770932845,2582.1305605456914
10000.094679442405,9974,10000,0,5047,2516.992940469634,4963.5740029328645,2528.323303414153
10000.609704088525,9813,10000,0,5145,2642.0370482535836,5102.3419734810395,2637.4915767888365
10001.799658900547,9884,10000,0,5050,2515.197505406629,5053.235835505812,2543.408666300732
10000.224024386367,9878,10000,0,5192,2614.837098153645,5101.515451257421,2638.032557728945
9967.936891749314,10000,10000,0,5116,2573.14315,5007.150587784988,2567.440368352055
