total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
3044,1000,1000,0,1,0.002,1,0.004
2989,1000,1000,0,2,0.0025,2,0.004
3076,1000,1000,0,1,0.0005,1,0.001
2996,1000,1000,0,1,0.0015,2996,2.999
2957,1000,1000,0,2,0.005,2,0.01
3058,1000,1000,0,1,0.001,1,0.002
3000,1000,1000,0,2,0.0035,1,0.005
2969,1000,1000,0,1,0.002,1,0.004
2977,1000,1000,0,2,0.0085,3,0.017
2998,1000,1000,0,1,0.0025,2,0.006
3004,1000,1000,0,1,0.002,1,0.004
3151,1000,1000,0,1,0.0005,1,0.001
2908,1000,1000,0,2,0.004,1,0.006
3004,1000,1000,0,1,0.002,2,0.005
2960,1000,1000,0,1,0.0015,3,0.005
3020,1000,1000,0,1,0.0005,1,0.001
2966,1000,1000,0,1,0.004,2,0.009
2959,1000,1000,0,2,0.003,1,0.004
3001,1000,1000,0,2,0.004,3001,3.009
3002,1000,1000,0,3,0.011,4,0.015
2933,1000,1000,0,1,0.0005,1,0.001
2928,1000,1000,0,1,0.004,1,0.008
3030,1000,1000,0,2,0.007,2,0.011
3042,1000,1000,0,2,0.004,1,0.006
3025,1000,1000,0,0,0.0,0,0.0
2985,1000,1000,0,1,0.0005,2,0.002
3019,1000,1000,0,1,0.0015,1,0.003
3021,1000,1000,0,1,0.0025,2,0.006
2929,1000,1000,0,1,0.0015,1,0.003
3041,1000,1000,0,1,0.0015,3041,3.045
