total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
9977,10000,10000,0,10,0.4138,8,0.4074
9966,10000,10000,0,12,0.4194,7,0.4001
10000,9941,9941,0,13,0.39414516372415875,10000,1.3916105019615732
9853,10000,10000,0,11,0.39555,9,0.3909
10000,9779,9779,0,10,0.36772676142754884,7,0.363534103691584
10000,9935,9935,0,12,0.43622911214012483,8,0.4148968293910418
10000,9920,9920,0,13,0.4087197580645161,12,0.3997983870967742
9783,10000,10000,0,13,0.4404,11,0.4207
10000,9904,9904,0,11,0.41185379644588044,7,0.38701534733441034
10000,9959,9959,0,11,0.3840939900587438,8,0.3698162466111055
9913,10000,10000,0,11,0.4163,8,0.4002
10000,9882,9882,0,9,0.3383766825220119,7,0.3434527423598462
9864,10000,10000,0,12,0.45605,9,0.4324
10000,9837,9839,0,12,0.3806546711395751,8,0.3820510214452688
9891,10000,10000,0,16,0.4471,9891,1.4053
9996,10000,10000,0,10,0.41425,9996,2.3873
10000,9892,9892,0,12,0.3955721795390214,8,0.39021431459765465
9971,10000,10000,0,10,0.423,9971,1.4063
10000,9892,9892,0,13,0.3554746739460115,10000,1.3739385361908614
9777,10000,10000,0,11,0.4355,6,0.4152
10000,9978,9978,0,12,0.4173180998196031,9,0.4010823812387252
9855,10000,10000,0,14,0.46635,8,0.4361
10001,9856,9856,0,10,0.39437905844155846,7,0.39813311688311687
10001,9857,9857,0,13,0.4198457792207792,8,0.39758547225322105
10000,9981,9982,0,14,0.45238214518310704,10,0.41644960929673414
10001,9963,9963,0,11,0.3668071865903844,9,0.3732811402188096
9966,10000,10000,0,11,0.4088,7,0.398
9930,10000,10000,0,12,0.357,9930,1.3486
10001,9917,9917,0,9,0.3936368678465184,6,0.36976908339215486
10000,9984,9984,0,12,0.3398607702709471,10000,1.3555689102564104
