total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
2249.122567579584,1000,1000,0,2,0.0855,4.254233667066501,0.14643669643835613
2252.7378672355417,1000,1000,0,2,0.0755,3.9679155317813866,0.1333363725735848
2262.559298047846,1000,1000,0,3,0.0755,4.456761009482761,0.11047761186681836
2249.6945280849986,1000,1000,0,3,0.1025,5.457429032349182,0.1663772274576865
2250.8731315316777,1000,1000,0,2,0.0825,3.401606861817527,0.12967300810575888
2242.3642867231465,1000,1000,0,3,0.0895,5.568150189625385,0.15881958281289682
2241.4467501671033,1000,1000,0,3,0.0695,5.256966676534603,0.09316852570497032
2246.751141582206,1000,1000,0,3,0.089,6.86767724099991,0.15497144833488113
2248.092668397355,1000,1000,0,2,0.0685,3.945747229635117,0.10896566829443606
2247.972511048512,1000,1000,0,3,0.114,5.870915706281721,0.20349059780391723
2241.824259632686,1000,1000,0,4,0.1135,7.78157567709718,0.18849919446811228
2249.1300560936374,1000,1000,0,3,0.12,5.498489518228212,0.2187929140737086
2245.958763273704,1000,1000,0,3,0.0905,4.67636844027561,0.15811453239076612
2251.85422524874,1000,1000,0,3,0.129,6.756697371851715,0.2372686831912242
2250.847816939248,1000,1000,0,3,0.104,5.1244098497026584,0.18467092630312412
2248.5981808258416,1000,1000,0,3,0.0895,6.539112915917599,0.14494362820968776
2254.799346310387,1000,1000,0,3,0.077,4.980436242445762,0.138576497347596
2255.413763368342,1000,1000,0,3,0.0955,5.69628700026783,0.16336086739302272
2257.921713226279,1000,1000,0,3,0.089,5.0630479250705775,0.15308059717831698
2250.064773364337,1000,1000,0,3,0.1025,5.6383521791335625,0.18683969676674694
2246.875105631614,1000,1000,0,2,0.0845,4.159651881063837,0.14137829335352933
2257.3050192552505,1000,1000,0,4,0.1035,9.258981495689628,0.18734230688229858
2255.4626327321976,1000,1000,0,3,0.099,5.897013135731413,0.17384946042705135
2251.2839749361965,1000,1000,0,3,0.0865,4.742711762683939,0.13861567036133224
2252.7274137722584,1000,1000,0,3,0.154,6.681735237401654,0.28345561207391845
2252.125813181054,1000,1000,0,4,0.0905,6.851176605784133,0.1506073860626464
2261.2449880241256,1000,1000,0,3,0.0765,4.570978037252871,0.12077638376720533
2247.0050491270576,1000,1000,0,3,0.0975,5.687778033228483,0.1724170818527782
2249.5196330561694,1000,1000,0,3,0.0865,5.092865837748036,0.14900667477580648
2262.0335579574594,1000,1000,0,3,0.1055,6.365079096366685,0.17730254958119782
