total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
1002.0,1011,1011,0,16,2.771287128712871,1002.0,4.437023140349656
1000.0,926,926,0,14,1.7286486486486488,12.132199670222775,1.5769059927219977
1000.7275320974979,1064,1066,0,18,2.8402255639097747,13.1401565138911,2.355373434875218
1000.0,1014,1014,0,13,1.9733464955577493,10.0,1.8026923377842214
1000.0,957,957,0,10,1.1118661787767903,1000.0,2.120590320686244
1001.0,940,940,0,11,1.38850452368281,9.16267527698335,1.2380256891711383
1000.0,991,991,0,14,1.7294295810196871,12.0,1.5495695155491733
1000.0,987,991,0,13,1.8421052631578947,11.663434494379317,1.6581001990067565
1000.0,934,934,0,13,1.4577087794432548,13.512133483564753,1.3244069434345085
1001.0,988,988,0,19,2.2684903748733536,16.0,1.942725564838726
1000.0,957,965,0,14,1.91875,12.0,1.737143760580627
1000.0,1002,1003,0,13,1.6839740389415876,1000.0,2.53431205234263
1000.0,985,985,0,11,1.4934010152284265,8.028660685686212,1.3070079315714376
1000.0,952,952,0,27,2.3711882229232386,16.282382733939244,1.8541130978743676
1000.0,1000,1000,0,12,1.744872436218109,10.0,1.5471817953761866
1000.0,1030,1040,0,17,3.104448742746615,18.372752772483636,2.8023106121673855
1000.0,1007,1008,0,24,2.8832588176850473,19.0,2.523894881927726
1000.0,967,972,0,12,1.8177594217862674,1000.0,2.6668358486212522
1000.0,1050,1052,0,15,2.3,10.403912998178726,2.008611687811311
1000.0,1026,1030,0,25,3.3111002921129504,16.188538469445007,2.7154202651552537
1002.0,973,973,0,12,1.4087403598971722,1002.0,3.346108851849596
1000.0,1025,1029,0,14,2.921539961013645,14.413772107651539,2.5089845328528475
1001.0,957,957,0,16,1.915794979079498,12.054925961840695,1.6341822064779143
1000.0,931,934,0,11,1.4745034889962427,10.0,1.2605096657682635
1000.0,1017,1017,0,12,1.4333497294638464,1000.0,2.1962362074283552
1000.0,1019,1023,0,22,2.5754901960784315,13.100249366277922,2.284455626580119
1000.0,988,988,0,17,2.0739240506329115,11.835895578076247,1.7884051956926432
1000.0,974,978,0,14,1.675897435897436,1000.0,2.525996991004874
1000.0,1039,1039,0,18,1.7530091478093404,14.194206614059915,1.4348733609504127
1000.0,1030,1034,0,21,2.863239573229874,17.235628719067847,2.4702465165425047
