total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
774.6877632028388,1000,1000,0,368,197.267,270.62584687840956,149.4034928341788
779.2325581568472,1000,1000,0,362,169.778,270.4944541157404,130.74514419440314
762.4653325079009,1000,1000,0,327,171.949,253.55850007998743,128.36032236832088
732.4028647605676,1000,1000,0,357,173.1625,242.08833861147923,125.7220379945546
773.1015891524239,1000,1000,0,330,162.8365,276.7019849324232,126.67657940211608
754.306247902694,1000,1000,0,350,173.155,250.58922202698346,128.80778666433272
754.3260299340828,1000,1000,0,357,181.0665,261.5366195250143,133.95624190308598
779.2535667049527,1000,1000,0,361,176.6565,275.5477951495047,138.74569033852669
764.2749880917011,1000,1000,0,377,173.174,276.8923464192471,133.18715392595882
760.1101826228855,1000,1000,0,303,146.119,234.08526344645122,108.59289320638096
737.9328974302878,1000,1000,0,297,156.4355,209.60588448696626,112.83802404148477
754.729607036283,1000,1000,0,330,143.6345,227.36444528985987,111.1954802562584
759.0031476322081,1000,1000,0,324,177.8985,249.48044862852294,132.86810456669969
750.6739963721398,1000,1000,0,331,171.197,246.83880005767878,125.61555472410946
775.9372219653873,1000,1000,0,355,175.0755,285.6737246551779,135.19029973827026
784.9700850184211,1000,1000,0,345,176.905,265.6023314109025,139.00816701462196
754.002166415198,1000,1000,0,303,154.94,248.9267880796334,117.15787755553055
736.6190864445642,1000,1000,0,312,146.043,230.0138743366894,105.57442230526034
726.2843921491262,1000,1000,0,337,157.4765,244.55811007857227,115.39175064601862
746.348216264515,1000,1000,0,344,165.4755,256.49749582841065,123.95619881848675
803.2044919469162,1000,1000,0,361,174.7375,287.42053037426217,137.68089968610442
714.492991421292,1000,1000,0,273,128.198,206.50426905545726,94.03299543686626
705.5587625869667,1000,1000,0,364,178.789,220.43421687315032,125.6305336391087
751.0253649948324,1000,1000,0,366,183.9925,261.98873367554484,140.97794303652282
735.9607424428884,1000,1000,0,331,168.0905,235.6534296841346,122.03732174692402
798.3657411267737,1000,1000,0,407,207.982,312.37030642184305,167.65274167632927
763.5694775239842,1000,1000,0,359,181.9885,266.01250505446785,137.14118647243512
751.467307908083,1000,1000,0,364,184.9005,261.01879520517895,139.49408101122594
763.4148411937316,1000,1000,0,293,146.412,236.97504153622708,110.54923800600154
763.3457967585153,1000,1000,0,369,173.706,281.84509828681973,133.8114923451501
