total_time,customers_served,customers_count,customers_out,max_queue,average_queue,max_waiting_time,average_waiting_time
3053,1000,1000,0,1,0.0015,1,0.003
3078,1000,1000,0,1,0.003,1,0.006
3052,1000,1000,0,1,0.002,1,0.004
2949,1000,1000,0,1,0.0025,2,0.008
3010,1000,1000,0,1,0.002,2,0.005
2994,1000,1000,0,1,0.003,2,0.007
2918,1000,1000,0,1,0.0025,1,0.005
3057,1000,1000,0,1,0.0025,2,0.006
2941,1000,1000,0,3,0.006,2,0.008
2922,1000,1000,0,1,0.002,1,0.004
2999,1000,1000,0,1,0.0015,1,0.003
2913,1000,1000,0,1,0.0015,1,0.003
2981,1000,1000,0,2,0.0075,2,0.013
2978,1000,1000,0,2,0.003,1,0.004
2983,1000,1000,0,1,0.0015,1,0.003
3026,1000,1000,0,2,0.0045,3,0.011
3102,1000,1000,0,2,0.003,2,0.006
3086,1000,1000,0,2,0.002,2,0.003
3012,1000,1000,0,2,0.003,2,0.005
3078,1000,1000,0,1,0.0015,1,0.003
2992,1000,1000,0,2,0.0075,2,0.012
3043,1000,1000,0,1,0.0015,1,0.003
2971,1000,1000,0,2,0.0065,2,0.01
2923,1000,1000,0,1,0.0025,2,0.006
3033,1000,1000,0,1,0.001,1,0.002
3041,1000,1000,0,1,0.003,3041,3.047
3005,1000,1000,0,1,0.0005,1,0.001
2966,1000,1000,0,1,0.002,1,0.004
2993,1000,1000,0,1,0.0025,1,0.005
3060,1000,1000,0,1,0.0015,3060,3.063
